Price,Close,High,Low,Open,Volume
Ticker,QCOM,QCOM,QCOM,QCOM,QCOM
Date,,,,,
1995-01-03,0.9090589880943298,0.9184307302396322,0.8715720195131204,0.8715720195131204,3409600
1995-01-04,0.9184309244155884,0.9371744126689677,0.899687436162209,0.9184309244155884,3902400
1995-01-05,0.9090589880943298,0.937174214530237,0.8996872459490275,0.9278024723849346,3929600
1995-01-06,0.899687647819519,0.927802886813879,0.899687647819519,0.9090593941509724,5089600
1995-01-09,0.8715718984603882,0.9184306026786886,0.8622001576167281,0.9184306026786886,4812800
1995-01-10,0.8715718984603882,0.8903153801477084,0.8340849350857478,0.8715718984603882,11852800
1995-01-11,0.8575150370597839,0.8715723699265794,0.8434571321870122,0.8715723699265794,6947200
1995-01-12,0.8434566259384155,0.8715718468030293,0.8434566259384155,0.8715718468030293,5555200
1995-01-13,0.7872262597084045,0.8622001892044431,0.7872262597084045,0.8622001892044431,25792000
1995-01-16,0.8293996453285217,0.8434569755853425,0.7684830221999788,0.7684830221999788,21323200
1995-01-17,0.9090589880943298,0.9184307302396322,0.8434567930772132,0.8528285352225157,25411200
1995-01-18,0.9184309244155884,0.9559179009223471,0.9184309244155884,0.9278026685422781,9080000
1995-01-19,0.899687647819519,0.927802886813879,0.8903159014880657,0.927802886813879,3177600
1995-01-20,0.8715718984603882,0.9090588618350285,0.8715718984603882,0.9090588618350285,8027200
1995-01-23,0.9465458393096924,0.9465458393096924,0.8528284294770495,0.8715719114435782,6177600
1995-01-24,1.0308917760849,1.059007006341761,0.9465460853143172,0.9652895721522244,29518400
1995-01-25,1.0121486186981201,1.030892111636974,0.9559181398815578,1.0121486186981201,12528000
1995-01-26,1.054321527481079,1.0683788580311802,1.0027766474503181,1.0027766474503181,20572800
1995-01-27,1.0683791637420654,1.0871226578428035,1.0402639225909585,1.0683791637420654,14942400
1995-01-30,1.0121486186981201,1.0871225904535364,0.993405125759266,1.0777508439841093,7696000
1995-01-31,0.9934051632881165,1.0121486569350622,0.9652899228176981,0.9934051632881165,13947200
1995-02-01,1.0215202569961548,1.0402637479502126,0.9840332750880391,1.0215202569961548,9456000
1995-02-02,1.0308917760849,1.0496352629228072,1.0121482892469926,1.0308917760849,5310400
1995-02-03,1.049635410308838,1.1152376234531403,1.0121484313692366,1.0402636655739375,27675200
